forecast_time,track_id,ensemble_member,valid_time,lead_time,latitude,longitude,pressure,wind_speed,radius_of_maximum_winds_km,radius_34_knot_winds_ne_km,radius_34_knot_winds_se_km,radius_34_knot_winds_sw_km,radius_34_knot_winds_nw_km,radius_50_knot_winds_ne_km,radius_50_knot_winds_se_km,radius_50_knot_winds_sw_km,radius_50_knot_winds_nw_km,radius_64_knot_winds_ne_km,radius_64_knot_winds_se_km,radius_64_knot_winds_sw_km,radius_64_knot_winds_nw_km
2024-11-04 12:00:00,AL182024,41.0,2024-11-06 18:00:00,54.0,21.72,-82.52,979.0,77.2,47.02101135253906,151.03163146972656,126.1453857421875,70.84797668457031,117.294189453125,56.37340545654297,41.24642562866211,24.982566833496094,42.97954177856445,13.097792625427246,7.545845031738281,4.122684001922607,10.436994552612305
2024-11-04 12:00:00,AL182024,41.0,2024-11-07 00:00:00,60.0,22.3,-83.5,987.0,64.0,43.30218505859375,183.425033569336,159.4525909423828,111.349365234375,149.51681518554688,66.46522521972656,54.67366790771485,37.89083099365234,51.43641662597656,2.862938165664673,0.7696669101715088,0.0,1.885041117668152
2024-11-04 12:00:00,AL182024,41.0,2024-11-07 06:00:00,66.0,23.15,-84.28,987.0,62.2,48.08511352539063,140.1094207763672,116.3070831298828,71.82625579833984,109.58744049072266,50.33331680297852,40.280460357666016,26.282888412475582,38.1181640625,2.942909479141236,0.6408037543296814,0.0,2.164860963821411
2024-11-04 12:00:00,AL182024,41.0,2024-11-07 12:00:00,72.0,23.66,-85.44,981.2,71.4,22.33505630493164,133.23251342773438,104.04000091552734,60.54730224609375,103.4113311767578,53.05849075317383,39.67576599121094,25.9444637298584,42.029052734375,16.176010131835938,11.230448722839355,7.636104583740234,13.554014205932615
2024-11-04 12:00:00,AL182024,41.0,2024-11-07 18:00:00,78.0,23.75,-86.2,972.7,79.5,24.347639083862305,149.5636444091797,119.50802612304688,79.54499053955078,126.39114379882812,69.5999755859375,54.75797271728516,40.119728088378906,58.37562942504883,30.83604431152344,24.5322322845459,18.9775619506836,26.42118263244629
2024-11-04 12:00:00,AL182024,41.0,2024-11-08 00:00:00,84.0,24.06,-87.16,962.2,98.8,33.1009635925293,216.1750640869141,202.08316040039065,153.23350524902344,195.84214782714844,106.67033386230467,96.90753173828124,81.20205688476562,92.81266021728516,51.95985794067383,48.953590393066406,41.53857421875,46.10776901245117
2024-11-04 12:00:00,AL182024,41.0,2024-11-08 06:00:00,90.0,23.7,-88.62,988.6,64.4,68.73080444335938,169.0325164794922,129.7897491455078,92.39346313476562,146.2481689453125,71.09528350830078,54.96661376953125,39.09041213989258,57.28191757202149,9.934616088867188,5.795609474182129,3.1195547580718994,8.372638702392578
2024-11-04 12:00:00,AL182024,41.0,2024-11-08 12:00:00,96.0,23.71,-89.38,984.8,65.9,46.70493698120117,107.65684509277344,88.24542999267578,60.87334442138672,92.26927947998048,36.86454772949219,28.206993103027344,19.244834899902344,29.355377197265625,2.817230224609375,0.6170992255210876,0.0,2.417631387710572
2024-11-04 12:00:00,AL182024,41.0,2024-11-08 18:00:00,102.0,23.97,-90.34,985.2,63.0,41.80970001220703,213.703842163086,182.30352783203125,139.61453247070312,180.5047607421875,84.12376403808594,70.72376251220703,53.04146957397461,67.24179077148438,4.39826774597168,2.268878698348999,0.9799384474754332,3.206881523132324
2024-11-04 12:00:00,AL182024,41.0,2024-11-09 00:00:00,108.0,24.13,-91.01,972.6,79.3,47.40303039550781,143.61856079101562,119.64445495605467,84.56173706054688,116.69473266601562,54.65450286865234,42.14536666870117,30.01104736328125,44.54460906982422,14.116729736328123,9.610891342163086,6.864394664764404,12.161263465881348
2024-11-04 12:00:00,AL182024,41.0,2024-11-09 06:00:00,114.0,24.36,-91.7,973.6,81.8,55.66949844360352,191.6113739013672,156.96780395507812,108.90216064453124,160.18142700195312,90.10607147216795,73.81639099121094,56.11442565917969,77.40910339355469,50.54057312011719,42.62449264526367,33.84060287475586,43.28504180908203
